	ios_all_ratings	ios_current_ratings	ios_file_size	android_avg_rating	android_file_size	android_ratings_1	android_ratings_2	android_ratings_3	android_ratings_4	android_ratings_5	android_total_ratings
20-08-16 17:20	205366	12335	106	4.1	61	664589	214334	394410	625970	3141907	5041210
20-08-16 17:30	205366	12335	106	4.1	61	664589	214334	394410	625970	3141907	5041210
20-08-16 17:40	205366	12335	106	4.1	61	664589	214334	394410	625970	3141907	5041210
20-08-16 17:50	205366	12335	106	4.1	61	664589	214334	394410	625970	3141907	5041210
20-08-16 18:00	205366	12335	106	4.1	61	664589	214334	394410	625970	3141907	5041210
20-08-16 18:10	205366	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 18:20	205366	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 18:30	205366	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 18:40	205366	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 18:50	205366	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:00	205526	12335	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:10	205366	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:20	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:30	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:40	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 19:50	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:00	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:10	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:20	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:30	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:40	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 20:50	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:00	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:10	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:20	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:30	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:40	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 21:50	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 22:00	205526	12514	106	4.1	61	665655	214641	394985	626981	3147390	5049652
20-08-16 22:10	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 22:20	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 22:30	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 22:40	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 22:50	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:00	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:10	205526	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:20	205650	12514	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:30	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:40	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
20-08-16 23:50	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:00	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:10	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:20	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:30	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:40	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 0:50	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:00	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:10	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:20	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:30	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:40	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 1:50	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 2:00	205650	12656	106	4.1	61	666649	214949	395575	627966	3153000	5058139
21-08-16 2:10	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 2:20	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 2:30	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 2:40	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 2:50	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:00	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:10	205650	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:20	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:30	205775	12656	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:40	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 3:50	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:00	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:10	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:20	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:30	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:40	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 4:50	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:00	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:10	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:20	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:30	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:40	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 5:50	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 6:00	205775	12799	106	4.1	61	667589	215242	396072	628808	3157531	5065242
21-08-16 6:10	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 6:20	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 6:30	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 6:40	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 6:50	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:00	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:10	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:20	205775	12799	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:30	205775	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:40	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 7:50	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:00	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:10	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:20	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:30	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:40	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 8:50	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:00	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:10	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:20	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:30	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:40	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 9:50	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 10:00	205817	12846	106	4.1	61	668507	215513	396583	629462	3161180	5071245
21-08-16 10:10	205817	12846	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 10:20	205817	12846	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 10:30	205817	12846	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 10:40	205817	12846	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 10:50	205817	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:00	205817	12846	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:10	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:20	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:30	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:40	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 11:50	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:00	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:10	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:20	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:30	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:40	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 12:50	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:00	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:10	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:20	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:30	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:40	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 13:50	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 14:00	205883	12919	106	4.1	61	669693	215801	397231	630493	3166586	5079804
21-08-16 14:10	205883	12919	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 14:20	205883	12919	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 14:30	205883	12919	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 14:40	205883	12919	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 14:50	205883	12919	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:00	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:10	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:20	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:30	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:40	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 15:50	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:00	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:10	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:20	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:30	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:40	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 16:50	206045	13097	106	4.1	61	671567	216338	398259	632309	3176443	5094916
21-08-16 17:00	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 17:10	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 17:20	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 17:30	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 17:40	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 17:50	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 18:00	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 18:10	206045	13097	106	4.1	61	670911	216143	397884	631647	3172785	5089370
21-08-16 18:20	206045	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 18:30	206045	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 18:40	206045	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 18:50	206045	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:00	206227	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:10	206227	13097	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:20	206045	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:30	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:40	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 19:50	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:00	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:10	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:20	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:30	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:40	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 20:50	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:00	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:10	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:20	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:30	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:40	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 21:50	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 22:00	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 22:10	206227	13300	106	4.1	61	671865	216413	398440	632609	3178025	5097352
21-08-16 22:20	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 22:30	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 22:40	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 22:50	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:00	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:10	206227	13300	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:20	206227	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:30	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:40	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
21-08-16 23:50	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:00	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:10	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:20	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:30	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:40	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 0:50	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:00	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:10	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:20	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:30	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:40	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 1:50	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 2:00	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 2:10	206404	13496	106	4.1	61	672621	216634	398872	633348	3181853	5103328
22-08-16 2:20	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 2:30	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 2:40	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 2:50	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:00	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:10	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:20	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:30	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:40	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 3:50	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:00	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:10	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:20	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:30	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:40	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 4:50	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:00	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:10	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:20	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:30	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:40	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 5:50	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 6:00	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 6:10	206404	13496	106	4.1	61	673198	216777	399240	633908	3184610	5107733
22-08-16 6:20	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 6:30	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 6:40	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 6:50	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:00	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:10	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:20	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:30	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:40	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 7:50	206404	13496	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:00	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:10	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:20	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:30	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:40	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 8:50	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:00	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:10	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:20	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:30	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:40	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 9:50	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 10:00	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 10:10	206553	13668	106	4.1	61	673867	216964	399646	634469	3187524	5112470
22-08-16 10:20	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 10:30	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 10:40	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 10:50	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:00	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:10	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:20	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:30	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:40	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 11:50	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:00	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:10	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:20	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:30	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:40	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 12:50	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:00	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:10	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:20	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:30	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:40	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 13:50	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 14:00	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 14:10	206553	13668	106	4.1	61	674805	217240	400133	635265	3191685	5119128
22-08-16 14:20	206553	13668	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 14:30	206553	13668	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 14:40	206553	13668	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 14:50	206553	13668	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:00	206553	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:10	206689	13668	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:20	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:30	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:40	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 15:50	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:00	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:10	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:20	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:30	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:40	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 16:50	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:00	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:10	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:20	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:30	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:40	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 17:50	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 18:00	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 18:10	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 18:20	206689	13834	106	4.1	61	675719	217491	400627	636057	3196106	5126000
22-08-16 18:30	206689	13834	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 18:40	206689	13834	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 18:50	206689	13834	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 19:00	206689	13834	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 19:10	206801	13969	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 19:20	206689	13969	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 19:30	206801	13969	106	4.1	61	676634	217722	401035	636879	3200524	5132794
22-08-16 19:40	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 19:50	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:00	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:10	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:20	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:30	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:40	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 20:50	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 21:00	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 21:10	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 21:20	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 21:30	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
22-08-16 21:40	206801	13969	106	4.1	-9999	676634	217722	401035	636879	3200524	5132794
